f1,f2,f3,f4,f5,f6,iz1,iz2,iz3,iz4,iz5,iz6,izz1,izz2,izz3,izz4,izz5,izz6,ε,Eads,delta_e,E_bonding,d-band
0.0,134.1894,234.8948,292.4079,326.1109,1746.02,0.033065,3e-06,0.26539,0.002559,0.249938,236.255,0.107301,6e-05,9.24835,0.007919,0.178418,28.7639,1,-0.30863,-0.025061,8.84331032,-4.244333254
0.0,130.1983,227.0767,299.3331,335.2219,1739.8,0.034097,0.0,0.543244,0.002317,0.19081,211.1207,0.132333,5.1e-05,6.782622,0.001794,2.102735,16.05353,1,-0.46131,-0.028764,8.69062422,-4.249233827
26.62606,121.9923,226.9956,297.6797,347.9618,1731.295,0.042999,0.0,0.625938,0.001293,0.157192,185.8302,0.108645,2.1e-05,3.723555,0.010152,5.814515,8.511018,1,-0.65258,-0.033245,8.49935736,-4.254590132
69.97387,103.5753,247.0782,289.9921,359.0962,1722.063,0.082453,9e-06,0.452563,0.001246,0.207917,162.5638,0.060946,0.0,1.419889,0.011956,10.46033,5.564558,1,-0.90026,-0.038231,8.25168039,-4.259942937
36.18155,106.1734,280.3142,295.4544,362.662,1714.242,6.7e-05,0.14609,2.2e-05,0.121872,0.399715,142.1272,0.000406,0.111598,0.036533,0.497487,14.70676,6.783001,1,-1.25247,-0.043448,7.89946918,-4.263170965
0.0,125.8926,200.9567,253.2099,334.3282,1743.815,0.219874,1.175644,0.961345,0.088991,1.126868,309.4062,0.103949,0.015815,1.067003,4.590409,0.075321,124.4821,1,-0.06386,-0.015735,9.08807345,-4.235061755
0.0,161.7723,223.6009,266.5991,389.2368,1741.819,0.069403,0.068635,0.583969,0.015048,0.003897,319.3162,0.003886,0.293562,7.762405,1.608121,4.781608,81.91172,1,-0.13311,-0.012665,9.01882651,-4.234951211
0.0,166.9111,238.5282,260.9039,399.7232,1746.656,0.042171,0.000597,0.059914,0.004977,1.372819,292.2107,7.3e-05,0.105966,10.07187,2.614343,6.485982,42.06026,1,-0.24932,-0.00786,8.90262136,-4.234031087
0.0,170.6477,235.6596,266.5272,382.1291,1751.385,0.032474,0.012957,0.001827,0.07593,3.538386,253.3364,8e-06,0.007868,0.760767,13.57213,3.143079,19.40228,1,-0.41588,-0.002756,8.73605463,-4.23377611
0.0,171.9144,201.0467,306.9869,351.9187,1752.927,0.029395,0.000239,0.000844,0.609749,4.099086,213.8506,0.000294,0.435519,0.118266,13.04135,0.091133,8.002441,1,-0.64843,0.002315,8.50350785,-4.234523723
0.0,135.6221,164.2949,325.124,394.8169,1751.062,0.029699,0.003315,0.049597,3.228383,0.958132,177.2918,0.002278,0.009855,1.15762,1.733949,8.186819,3.240195,1,-1.00552,0.004161,8.14641741,-4.239227716
0.0,-61.3591,119.3995,326.466,572.821,1746.612,0.029309,0.012777,0.176158,1.893597,1.186532,143.1597,0.008612,0.000235,0.70415,8.177235,2.080846,1.841823,1,-1.67597,-0.001324,7.47596605,-4.253669985
0.0,-154.141,-131.978,338.5949,913.784,1735.617,0.057183,0.29116,0.000745,1.131882,1.006528,106.3596,0.019417,0.08239,0.003007,12.30337,0.071475,2.533693,1,-3.17826,-0.022759,5.97368017,-4.288790475
0.0,139.0853,220.66,239.7241,359.4326,1686.183,0.013101,0.000423,0.003653,0.26892,0.192669,282.5506,0.00619,0.000202,0.138057,6.459859,0.75152,86.73011,1,-0.07998,-0.026925,9.07195464,-4.234844539
0.0,156.783,242.024,273.637,359.9763,1685.704,0.026203,0.00011,0.047781,0.000562,0.010468,275.5876,0.007943,0.000354,8.123995,0.065462,1.353228,66.95982,1,-0.12913,-0.028654,9.02280647,-4.236643532
0.0,158.063,243.3073,305.1778,356.5246,1683.731,0.032894,2.1e-05,0.015629,0.000188,0.186338,258.7522,0.0494,0.000587,9.555593,0.022909,0.685675,46.86761,1,-0.21096,-0.030627,8.94097928,-4.239719592
